FIPS,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
18003,76.48939433595345,11.53803939447667,6.499047361740809,2.704817225726017,0.27777074204469665,0.033490089466381864,11.858587393654895,27.00539500012664,50017.0,14.6,0,20.8,0,1,0.0
18005,87.00809959111389,1.7709716904966533,6.2010052868713705,3.4143292444722233,0.18881683464854024,0.0481808474620413,13.973747949058518,25.210302888246478,55580.0,11.9,0,15.5,0,1,0.0
18007,93.7203523831037,0.4065958888637903,4.867856336119268,0.169414953693246,0.1242376327083804,0.0338829907386492,15.74429636322566,25.796250282358262,50754.0,11.1,0,18.2,0,1,1.0
18009,97.15650947830171,0.3759987466708444,0.9164969450101832,0.1488328372238759,0.17233275889080368,0.031333228889237036,17.765940780197397,22.826257245809177,39611.0,14.5,0,24.0,0,0,1.0
18011,93.84004237288136,0.8545197740112994,2.242231638418079,1.6613700564971752,0.1606638418079096,0.01765536723163842,11.730225988700564,28.102048022598872,75163.0,6.0,0,7.4,0,1,0.0
18013,96.844246161921,0.34772339587980583,1.1678257446529328,0.28867602676814064,0.3083584831386957,0.006560818790185015,17.18934523028474,20.810917202466868,53801.0,11.4,0,19.9,0,1,0.0
18015,95.20218308112129,0.208385016125031,3.5276606301165963,0.09923096005953858,0.16373108409823864,0.004961548002976929,15.787645745472586,24.594393450756634,52550.0,9.4,0,13.7,0,1,0.0
18017,83.7242724426423,1.3319304008622899,12.567366422008929,1.0445003336241852,0.2566339886054509,0.007699019658163527,15.074680490684186,25.90206846994816,45575.0,13.1,0,20.0,0,0,0.0
18019,85.1721823064083,6.841026199288772,4.8534001016038895,0.778358371434792,0.23133028521663399,0.039008636330648085,12.750381014587415,23.68549967341607,51614.0,10.4,0,16.2,0,1,0.0
18021,97.23317218296765,0.31610264038676084,1.1416883599851246,0.2231312755671253,0.21197471178876906,0.02975083674228338,15.065079955373745,23.953142432130903,48947.0,12.9,0,20.4,0,1,0.0
18023,85.32687214062123,0.4153623886347219,13.22838911630147,0.19564170479171686,0.13243438478208525,0.009029617144233086,14.37515049361907,26.634360703106186,50342.0,11.9,0,18.5,0,0,0.0
18025,96.98497152991692,0.19602352282273874,1.1761411369364323,0.18668906935498927,0.37337813870997855,0.08401008120974518,15.00980117614114,23.289461402034913,41331.0,18.7,0,28.5,1,0,0.0
18027,93.83215369059656,0.5213599595551062,4.151921132457026,0.5087209302325582,0.1959049544994944,0.018958543983822043,14.095677451971689,28.816986855409503,47019.0,14.6,0,21.9,0,0,0.0
18029,96.88093192399143,0.5814534337722541,1.0030571263012769,0.3736487701560533,0.15785161947769094,0.04795492237296941,13.121665634303756,25.00649389573801,64093.0,8.9,0,12.7,0,1,0.0
18031,96.33255633255631,0.29526029526029524,1.6550116550116551,0.6915306915306916,0.13986013986013987,0.0271950271950272,14.440559440559445,25.485625485625487,51625.0,13.0,0,18.6,0,0,0.0
18033,95.69665821945385,0.3339412168723208,2.4417971247898063,0.44051820098050826,0.19894370366861666,0.040262416218648615,13.120810932430189,26.37425100063946,52382.0,10.5,0,14.9,0,0,0.0
18035,88.14491251030417,6.8419576616158615,1.7744389016835074,0.9586049238979868,0.21670590034927886,0.047590315370822034,14.682462118958792,20.032973289935494,40633.0,23.0,0,31.2,0,1,1.0
18037,92.60426364916805,0.2602115113753014,6.018286423643439,0.4511924371553391,0.12175034018477406,0.011936307861252358,14.512163097710616,25.46969371434028,57336.0,7.6,0,9.0,0,0,0.0
18039,77.2199697305615,5.562388957222907,14.115276955238688,0.951108276514864,0.21968120915777056,0.030370674077111144,12.12903487059562,28.43454360469531,50117.0,14.0,0,19.4,0,1,0.0
18041,96.35457428842112,1.3098817811096923,0.9185648968159164,0.32541088272850843,0.12357375293487664,0.0,16.65774189562137,23.96506981917041,42538.0,16.2,0,23.8,0,0,1.0
18043,89.17509185014347,5.124835742444152,2.644211429644131,0.9305693368017376,0.19576818901016385,0.021454048110702888,12.95288154683687,24.043283542063346,57367.0,11.3,0,17.5,0,1,0.0
18045,96.27610208816704,0.15081206496519722,2.1635730858468682,0.20301624129930396,0.2784222737819025,0.0058004640371229705,17.650812064965198,24.21113689095128,51108.0,12.1,0,18.9,0,0,0.0
18047,97.89058777667086,0.14726902585870835,0.9096028067743752,0.2382293065361459,0.11694893229956252,0.008662883874041669,14.124832156624937,26.13158920604669,53263.0,9.9,0,13.7,0,0,0.0
18049,93.29045882127086,0.6911115377231715,4.233058168554424,0.4847379535419466,0.3503551545402188,0.023996928393165674,16.452294106354387,24.77922825878288,51660.0,11.7,0,19.7,0,0,0.0
18051,94.7736023639674,1.7580515177745275,1.3163000328328809,0.4626451362564546,0.17610363251052147,0.005969614661373609,15.288183147777813,24.311255708444023,53483.0,11.0,0,14.6,0,0,0.0
18053,86.54315525042463,6.858309187707856,3.5925836057150202,0.582349666719002,0.31115741996260404,0.01998258660310301,16.23299695979218,21.651132584462108,39984.0,18.0,0,26.9,0,0,1.0
18055,97.52148349163276,0.14774611789537162,0.9709030604552992,0.28946178199909545,0.2472486054575607,0.012060907583295644,16.031961405095732,23.769033619779893,47952.0,14.7,0,21.6,0,0,0.0
18057,86.4325542941847,3.4217264148538256,3.4330168372977283,4.779126558351453,0.15915853574147118,0.026222916643903717,8.627703783019932,30.206614730723423,91844.0,4.7,0,5.2,0,1,0.0
18059,94.08159766863804,2.0285134710436843,1.737093225907831,0.7914059598297193,0.1942801634239022,0.01999942858775464,12.766778092054512,26.196394388731758,70277.0,6.0,0,8.1,0,1,0.0
18061,96.49425871354536,0.4242455035057413,1.47596788944213,0.3886800121938827,0.21339294787115126,0.022863530129051925,13.84767808149578,23.64343054567625,53719.0,11.2,0,15.3,0,1,0.0
18063,88.46048072163248,4.804466200979044,3.0106979814091632,2.0515923216544745,0.1588196468841098,0.032313954127935765,10.70416918761344,27.437984709311923,73478.0,5.5,0,6.7,0,1,0.0
18065,94.88698394727264,2.151146334559864,1.3970320650196109,0.31135012737050666,0.1273705066515709,0.010108770369172293,16.176054344749506,22.328251991427766,47954.0,14.7,0,20.6,0,0,0.0
18067,87.11692768754835,6.749081593194123,2.6621713070378963,0.8906129156999226,0.2972737819025522,0.015709590100541376,16.24250773395205,23.66710170146945,47390.0,16.9,0,24.8,0,1,0.0
18069,96.14265704126713,0.4175196638293287,1.6997090830729449,0.4498437668354704,0.334015731063463,0.01616205150307079,14.723628919297493,23.69087382825127,49103.0,10.9,0,16.2,0,0,0.0
18071,91.62261657542005,0.6253539739475175,5.6871814234472335,0.8400981687747783,0.19350575797621294,0.042476873702095526,14.31942609023976,24.579950915612606,45504.0,12.1,0,16.8,0,0,0.0
18073,92.56227970607564,0.6213035426250074,5.445367106756676,0.367405460302288,0.15831292191887208,0.026883326363582045,14.045044506840313,25.670589640958237,60195.0,9.3,0,13.2,0,1,0.0
18075,95.77941937608809,0.2729026490377829,2.7149108361172543,0.3623017926880911,0.09880957982402484,0.0,15.37194748976615,26.556250882228394,42646.0,15.2,0,24.9,0,0,0.0
18077,93.94042185765386,1.6343900333045516,2.3282348587640307,0.6506722585420007,0.18194153200937466,0.01541877389909954,14.623165165906007,22.616257555199212,47841.0,13.4,0,20.2,0,0,0.0
18079,95.91936897458368,0.722173531989483,2.001752848378615,0.21735319894829103,0.10517090271691497,0.0,12.624014022787028,26.397896581945663,46047.0,13.1,0,21.1,0,0,0.0
18081,92.30168845861915,1.0998610852535549,3.0575565325733596,1.9448064502269895,0.1804459592994114,0.03293854812608304,12.297535337333695,26.422444040270953,68256.0,8.0,0,10.7,0,1,0.0
18083,94.05306971904264,2.585848074921957,1.5348595213319458,0.5567117585848075,0.16649323621227888,0.02861602497398543,15.770031217481787,21.311134235171696,42818.0,19.1,0,24.1,0,0,1.0
18085,89.8821065694563,0.7006385894154451,7.283021794772358,0.8299077018537191,0.2300990201401277,0.024561131363272058,13.538354145660437,25.61726001189276,54147.0,10.0,0,13.8,0,0,0.0
18087,95.04955828485241,0.2935789700495583,3.5471881060116357,0.3178194354664943,0.1750700280112045,0.002693385046326223,11.56000861883215,34.49148890325361,56662.0,8.6,0,13.6,0,0,0.0
18089,55.27403957621395,25.303373957923807,16.665759417747804,1.205834618602635,0.18407072509349706,0.01270148486406387,13.280108063426779,25.65962036673017,50613.0,16.6,0,26.5,0,1,0.0
18091,81.36488826289396,10.617492172571254,5.466191787703984,0.5113621071707322,0.2206931199368423,0.011662644549507929,14.234706235926328,22.77086491966232,47401.0,15.7,0,24.7,0,1,0.0
18093,96.59253478995967,0.3923353708761434,1.181341310096675,0.485542116443404,0.32080461265010624,0.01950838860710105,16.39138162743313,23.566133437378074,46890.0,13.9,0,21.0,0,0,0.0
18095,86.28110851134949,8.270533896502478,3.182260171989425,0.41553982193320976,0.1921966635266948,0.031146494879820113,15.371175058494638,23.0856300708013,45065.0,16.7,0,25.2,0,1,0.0
18097,59.542746069540044,26.395378312650198,9.349862130877698,2.005660880701976,0.2162956764110415,0.03686103390218875,10.637895135339768,25.072698150195986,41407.0,20.6,0,31.0,0,1,0.0
18099,89.4731249070158,0.4165692546385836,8.439778113111304,0.4463242013984825,0.1700282671994219,0.004250706679985547,14.673439459310114,26.883594397568594,49714.0,10.6,0,15.0,0,0,0.0
18101,97.97754983549449,0.09676795045480936,0.6773756531836655,0.2806270563189472,0.25159667118250434,0.0,15.72479194890652,24.0081285078382,47717.0,13.8,0,19.5,0,0,0.0
18103,90.25553478037016,4.468471397989323,2.455084952442891,0.34685526921930465,0.8373302983497276,0.02167845432620654,13.95008535891391,22.74340839498144,46968.0,14.8,0,22.6,0,0,0.0
18105,86.12999550639977,3.162189977821908,2.9201153840578664,5.211126734022352,0.20873497905402466,0.04058735703828257,10.180903648513489,16.28640178584371,45341.0,23.5,0,18.2,0,1,0.0
18107,92.78669604448643,0.8052670233973349,4.561431119504774,0.5482111006190327,0.18885741265344666,0.015738117721120555,15.549260308467106,23.971776308886792,49425.0,12.3,0,18.7,0,0,0.0
18109,96.93442099457137,0.25401341190814875,1.1902342729410398,0.3498127558277934,0.2569164223299561,0.02757859900717044,12.945974976050165,25.151682294539434,58376.0,11.4,0,16.2,0,1,0.0
18111,93.34456613310869,0.3720864925582701,5.033698399326032,0.2667789946644201,0.2316764953664701,0.014040999719180006,16.638584667228308,23.020219039595624,48316.0,12.2,0,17.6,0,1,0.0
18113,88.57287108717604,0.3576236957253449,9.607455402221474,0.3660383709188825,0.18933019185459446,0.010518343991921912,12.497896331201614,27.032144059239315,51876.0,9.8,0,14.2,0,0,0.0
18115,97.37271540469973,0.3426892950391645,1.1259791122715406,0.3100522193211488,0.17950391644908614,0.0,16.62859007832898,21.214099216710185,53177.0,10.2,0,15.6,0,1,0.0
18117,96.49193548387099,0.8467741935483872,0.9778225806451614,0.3074596774193549,0.26209677419354843,0.010080645161290322,15.786290322580646,24.632056451612897,40918.0,15.7,0,24.3,0,0,0.0
18119,97.25608342989572,0.3012746234067208,0.917728852838934,0.3012746234067208,0.33371958285052145,0.004634994206257242,14.794901506373115,23.22595596755504,43731.0,15.8,0,24.8,0,1,0.0
18121,95.42072783897572,2.2550320087663653,1.2399792375569525,0.1903223946017648,0.3056693004210162,0.02306938116385028,15.6237383932176,21.41415306534402,43637.0,17.2,0,25.0,0,0,0.0
18123,95.29423932154309,2.4252766573585687,0.9928637914986036,0.35681042506981075,0.17581962974454446,0.02068466232288758,15.17737097941876,21.424139000930808,47192.0,13.2,0,18.0,0,0,0.0
18125,97.6566757493188,0.2958349552355002,0.934215648112106,0.1946282600233554,0.1946282600233554,0.023355391202802646,16.93265862203192,22.421175554690546,47324.0,11.1,0,16.2,0,0,0.0
18127,85.94403168981947,2.8288396828584124,8.478000279902401,1.1926276141971366,0.21236073334428607,0.01886298777556696,12.390549034640966,24.291268870593814,66070.0,11.6,0,14.8,0,1,0.0
18129,96.66538016209957,0.8876881512929371,0.9571593979158626,0.2701659590891548,0.16209957545349285,0.01543805480509456,14.399845619451947,23.6896950984176,58298.0,9.7,0,12.9,0,1,0.0
18131,95.67974929115057,0.6491568422623489,2.4250111923593494,0.2014624682883152,0.2835397701835547,0.022384718698701685,16.743769586628858,23.862110132816,47455.0,14.2,0,21.1,0,0,0.0
18133,92.5322024076074,3.911703500777072,1.5462423939098595,0.7191212496378052,0.2370729394410347,0.026341437715670525,13.515791691910545,21.06261359745015,53910.0,13.6,0,17.6,0,1,0.0
18135,95.12437430743952,0.4355966527836154,3.0186083833250543,0.2177983263918077,0.3171449314126323,0.030568186160253717,17.099079133391918,24.38959153261243,41315.0,18.0,0,27.1,0,0,0.0
18137,96.74161982094525,0.2324935804011382,1.5441737802762163,0.5066278020681518,0.12839197723644946,0.010410160316468874,14.855298771601086,26.33770560066625,51553.0,10.6,0,15.4,0,0,0.0
18139,96.82037718491259,0.7417203311867525,1.09245630174793,0.32773689052437904,0.18399264029438825,0.017249310027598896,15.760119595216189,24.764259429622808,48970.0,13.9,0,20.4,0,0,0.0
18141,75.5629732028127,12.515219288879898,7.265922654169056,1.8675238170163824,0.2963312616369024,0.06743315688323949,13.323667914180069,24.669671188434464,46881.0,16.7,0,24.5,0,1,0.0
18143,97.06381042967621,0.2150448699392085,1.463959306893842,0.4300897398784169,0.17782556552665316,0.057896695752863825,13.419626979860222,24.03539969397461,43104.0,15.6,0,24.0,0,1,0.0
