,FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15,RECFACPTH09,RECFACPTH14,RECFACPTH14 ,PCT_DIABETES_ADULTS13_CLASS
292,8095,7.6,7.8,20.9,22.8,25.532395061728486,0.229410415,0.229200092,0.229200092,1
293,8097,4.3,5.1,13.7,14.9,25.532395061728486,0.6467544679999999,0.397140588,0.397140588,1
294,8099,5.7,8.4,20.2,26.1,25.532395061728486,0.079409196,0.16619577900000002,0.16619577900000002,1
295,8101,6.8,9.1,23.3,25.9,25.532395061728486,0.088694044,0.08030888,0.08030888,1
296,8103,5.2,6.0,16.5,22.6,25.532395061728486,0.0,0.0,0.0,1
297,8105,6.1,6.9,19.5,23.2,25.532395061728486,0.252695418,0.08615490699999999,0.08615490699999999,1
298,8107,3.4,4.1,11.7,14.3,25.532395061728486,0.25329280600000004,0.251414205,0.251414205,1
299,8109,5.4,7.0,20.7,19.7,25.532395061728486,0.0,0.0,0.0,1
300,8111,4.9,6.7,18.3,19.3,25.532395061728486,0.0,0.0,0.0,1
301,8113,4.2,5.0,15.3,16.7,25.532395061728486,0.271039436,0.12755102,0.12755102,1
302,8115,7.0,8.0,21.4,22.1,25.532395061728486,0.0,0.0,0.0,1
303,8117,3.5,4.1,13.0,13.1,25.532395061728486,0.180648891,0.0,0.0,1
304,8119,5.3,6.9,18.0,20.3,25.532395061728486,0.174390722,0.12826542400000002,0.12826542400000002,1
305,8121,7.3,6.5,21.7,23.2,25.532395061728486,0.0,0.0,0.0,1
306,8123,5.5,6.4,23.9,26.0,25.532395061728486,0.104757185,0.079230742,0.079230742,1
307,8125,6.4,6.1,22.6,24.8,25.532395061728486,0.0,0.0,0.0,1
308,9001,6.8,7.6,18.4,21.4,25.3,0.198809122,0.224234693,0.224234693,1
309,9003,7.9,9.6,22.6,26.8,25.3,0.139065369,0.143654961,0.143654961,1
310,9005,7.5,6.7,20.3,23.9,25.3,0.115780333,0.102706589,0.102706589,1
311,9007,7.4,8.4,22.8,24.1,25.3,0.16303658699999998,0.13337941,0.13337941,1
312,9009,8.5,9.0,25.3,26.5,25.3,0.103485364,0.116106665,0.116106665,1
313,9011,7.8,9.2,23.5,27.6,25.3,0.109637101,0.105964717,0.105964717,1
314,9013,6.4,7.2,22.5,24.8,25.3,0.111599816,0.105703357,0.105703357,1
315,9015,9.1,10.1,28.4,29.6,25.3,0.118531563,0.094018701,0.094018701,2
316,10001,11.4,12.8,32.4,32.8,24.70000000000001,0.08120888799999999,0.093030287,0.093030287,2
317,10003,7.9,9.0,27.2,27.7,24.70000000000001,0.154591747,0.159195916,0.159195916,1
318,10005,11.2,13.2,28.9,31.0,24.70000000000001,0.154042855,0.14228191699999998,0.14228191699999998,2
319,11001,8.3,8.1,21.2,22.4,25.532395061728486,0.109755027,0.133557345,0.133557345,1
320,12001,8.2,8.3,25.9,25.6,24.099999999999994,0.117572175,0.128715188,0.128715188,1
321,12003,12.2,13.0,30.6,35.8,24.099999999999994,0.110603156,0.110729709,0.110729709,2
322,12005,10.7,11.2,25.5,29.9,24.099999999999994,0.077628625,0.100567087,0.100567087,2
323,12007,11.3,14.4,33.1,35.9,24.099999999999994,0.0,0.0374504,0.0374504,2
324,12009,11.1,11.7,25.1,25.6,24.099999999999994,0.081164489,0.08080663,0.08080663,2
325,12011,9.3,9.5,22.2,24.4,24.099999999999994,0.101539828,0.097901013,0.097901013,1
326,12013,11.6,15.5,29.8,39.4,24.099999999999994,0.0,0.0,0.0,2
327,12015,11.5,14.1,25.3,25.7,24.099999999999994,0.100232414,0.077163242,0.077163242,2
328,12017,12.4,14.6,28.6,26.3,24.099999999999994,0.0495116,0.05739830000000001,0.05739830000000001,2
329,12019,10.6,12.0,27.5,29.7,24.099999999999994,0.074034511,0.090090992,0.090090992,2
330,12021,8.8,8.6,21.2,19.5,24.099999999999994,0.10047569,0.094616331,0.094616331,1
331,12023,10.1,12.7,29.2,36.3,24.099999999999994,0.103839079,0.088421239,0.088421239,2
332,12027,9.9,13.7,29.6,36.0,24.099999999999994,0.0289084,0.0,0.0,2
333,12029,11.4,14.0,30.5,30.6,24.099999999999994,0.0,0.0,0.0,2
334,12031,10.4,11.2,27.3,30.6,24.099999999999994,0.096534639,0.08911683,0.08911683,2
335,12033,11.0,12.4,28.5,28.9,24.099999999999994,0.074070333,0.077255125,0.077255125,2
336,12035,10.5,12.4,25.5,24.2,24.099999999999994,0.063357973,0.048824300000000015,0.048824300000000015,2
337,12037,10.2,11.0,27.3,32.2,24.099999999999994,0.08684324800000001,0.084638172,0.084638172,2
338,12039,11.9,17.1,34.0,36.5,24.099999999999994,0.0,0.0,0.0,3
339,12041,9.5,8.4,30.7,31.5,24.099999999999994,0.0,0.0,0.0,1
340,12043,11.8,13.8,31.7,33.1,24.099999999999994,0.0,0.0,0.0,2
341,12045,9.7,11.1,26.0,30.9,24.099999999999994,0.0,0.062719518,0.062719518,2
342,12047,11.0,13.0,32.0,33.2,24.099999999999994,0.0,0.0,0.0,2
343,12049,12.0,12.6,35.4,33.9,24.099999999999994,0.036152,0.07280934900000001,0.07280934900000001,2
344,12051,8.6,13.7,31.9,35.2,24.099999999999994,0.0512689,0.077911959,0.077911959,2
345,12053,10.8,13.4,25.3,32.1,24.099999999999994,0.081419017,0.062551534,0.062551534,2
346,12055,12.8,14.2,25.8,31.0,24.099999999999994,0.101055014,0.0610774,0.0610774,2
347,12057,8.3,10.4,26.1,28.3,24.099999999999994,0.088134756,0.096482711,0.096482711,2
348,12059,12.3,14.2,29.5,31.6,24.099999999999994,0.0,0.0,0.0,2
349,12061,10.0,11.4,21.1,24.5,24.099999999999994,0.09487943,0.131256261,0.131256261,2
350,12063,11.5,12.4,31.1,34.7,24.099999999999994,0.0,0.0204914,0.0204914,2
351,12065,11.2,11.7,30.1,32.2,24.099999999999994,0.068008705,0.0,0.0,2
352,12067,10.0,13.2,31.6,35.3,24.099999999999994,0.0,0.0,0.0,2
353,12069,11.5,14.7,24.4,29.3,24.099999999999994,0.071063345,0.09186227,0.09186227,2
354,12071,10.8,9.9,24.9,24.6,24.099999999999994,0.080026523,0.067695541,0.067695541,1
355,12073,8.4,8.3,27.3,26.4,24.099999999999994,0.08782747800000001,0.112680817,0.112680817,1
356,12075,11.2,14.1,29.1,32.2,24.099999999999994,0.07338551900000001,0.0252442,0.0252442,2
357,12077,10.3,13.4,33.9,39.6,24.099999999999994,0.0,0.0,0.0,2
358,12079,12.0,15.6,32.0,34.1,24.099999999999994,0.206942935,0.0540015,0.0540015,2
359,12081,9.0,10.6,23.8,25.3,24.099999999999994,0.071715657,0.082445856,0.082445856,2
360,12083,12.0,12.6,26.0,29.2,24.099999999999994,0.063467118,0.047174400000000005,0.047174400000000005,2
361,12085,9.0,11.3,20.2,21.3,24.099999999999994,0.19930449600000005,0.110827162,0.110827162,2
362,12086,9.1,7.9,22.4,21.0,24.099999999999994,0.079953148,0.099516537,0.099516537,1
363,12087,8.6,8.6,20.1,22.0,24.099999999999994,0.220303744,0.220389961,0.220389961,1
364,12089,10.3,10.8,25.6,28.6,24.099999999999994,0.178888415,0.078309558,0.078309558,2
365,12091,9.5,9.7,24.1,26.4,24.099999999999994,0.121444304,0.096686207,0.096686207,1
366,12093,10.8,11.6,29.5,31.0,24.099999999999994,0.050126599999999986,0.025543400000000004,0.025543400000000004,2
367,12095,9.5,8.8,23.7,24.9,24.099999999999994,0.07689921200000001,0.089385404,0.089385404,1
368,12097,9.1,12.0,26.3,29.1,24.099999999999994,0.0339281,0.0515778,0.0515778,2
369,12099,9.5,10.5,20.4,21.5,24.099999999999994,0.114734073,0.129497535,0.129497535,2
370,12101,10.1,12.2,24.0,31.1,24.099999999999994,0.0626882,0.080357529,0.080357529,2
371,12103,9.4,10.8,25.8,25.5,24.099999999999994,0.119082735,0.111928604,0.111928604,2
372,12105,10.8,14.3,29.9,32.3,24.099999999999994,0.065142989,0.059876699999999984,0.059876699999999984,2
373,12107,12.8,12.2,30.1,36.1,24.099999999999994,0.0536581,0.083168152,0.083168152,2
374,12109,8.5,9.0,21.8,21.9,24.099999999999994,0.128837616,0.09177722,0.09177722,1
375,12111,9.4,11.5,25.6,27.9,24.099999999999994,0.061966,0.0618497,0.0618497,2
376,12113,9.1,9.0,23.1,26.1,24.099999999999994,0.100304927,0.08566778,0.08566778,1
377,12115,9.9,11.1,19.7,20.6,24.099999999999994,0.13253388900000002,0.12847577300000002,0.12847577300000002,2
378,12117,8.9,10.0,24.2,24.6,24.099999999999994,0.12387205,0.097171628,0.097171628,1
379,12119,9.2,14.9,26.7,26.9,24.099999999999994,0.0330969,0.043725400000000005,0.043725400000000005,2
380,12121,11.0,13.5,31.5,33.3,24.099999999999994,0.07270436,0.0454318,0.0454318,2
381,12123,10.2,15.4,30.9,38.9,24.099999999999994,0.088960057,0.088566115,0.088566115,2
382,12125,11.5,12.5,34.2,37.1,24.099999999999994,0.0,0.0,0.0,2
383,12127,9.6,12.4,24.1,26.0,24.099999999999994,0.111181189,0.116249057,0.116249057,2
384,12129,9.1,11.7,29.6,36.4,24.099999999999994,0.098493056,0.127258844,0.127258844,2
385,12131,10.4,11.6,25.3,27.5,24.099999999999994,0.073348737,0.113765643,0.113765643,2
386,12133,10.7,12.9,29.3,38.5,24.099999999999994,0.0,0.0,0.0,2
387,13001,10.8,12.9,30.6,34.8,25.532395061728486,0.165343915,0.0539374,0.0539374,2
388,13003,10.5,11.5,29.4,35.3,25.532395061728486,0.0,0.0,0.0,2
389,13005,10.5,10.4,29.0,32.7,25.532395061728486,0.089814981,0.0,0.0,2
390,13007,13.0,14.8,32.7,30.0,25.532395061728486,0.0,0.0,0.0,2
391,13009,11.4,14.0,32.0,36.8,25.532395061728486,0.084949137,0.065346664,0.065346664,2
392,13011,10.1,11.1,27.9,27.0,25.532395061728486,0.164762742,0.0546597,0.0546597,2
393,13013,9.6,11.3,28.9,34.6,25.532395061728486,0.043765,0.054615,0.054615,2
394,13015,9.7,12.1,28.7,35.2,25.532395061728486,0.060116,0.068805536,0.068805536,2
395,13017,12.4,12.4,31.7,35.3,25.532395061728486,0.0568796,0.114521301,0.114521301,2
396,13019,12.5,14.2,30.9,34.7,25.532395061728486,0.0524466,0.0534759,0.0534759,2
397,13021,13.2,12.7,30.6,31.3,25.532395061728486,0.064452093,0.097462721,0.097462721,2
398,13023,12.3,13.6,29.7,30.4,25.532395061728486,0.0,0.0,0.0,2
399,13025,10.4,10.9,28.2,33.1,25.532395061728486,0.0551602,0.0542977,0.0542977,2
400,13027,13.3,14.5,31.5,33.5,25.532395061728486,0.0,0.0,0.0,2
401,13029,9.6,12.3,28.7,29.3,25.532395061728486,0.200086704,0.0589866,0.0589866,2
402,13031,9.6,12.0,30.4,33.5,25.532395061728486,0.0437331,0.0554885,0.0554885,2
403,13033,12.7,14.7,33.9,32.0,25.532395061728486,0.0,0.0,0.0,2
404,13035,11.5,11.7,29.9,28.7,25.532395061728486,0.12667849,0.0427936,0.0427936,2
405,13037,13.2,14.4,33.4,34.4,25.532395061728486,0.0,0.0,0.0,2
406,13039,10.7,10.9,27.6,31.5,25.532395061728486,0.0599712,0.07688315700000001,0.07688315700000001,2
407,13043,11.8,13.7,30.1,30.3,25.532395061728486,0.0,0.0,0.0,2
408,13045,11.9,11.3,31.3,31.7,25.532395061728486,0.108663171,0.078883016,0.078883016,2
409,13047,11.1,12.2,29.9,27.8,25.532395061728486,0.093934934,0.0457171,0.0457171,2
410,13049,11.1,11.6,29.6,32.0,25.532395061728486,0.0,0.077537412,0.077537412,2
411,13051,11.8,11.0,28.8,31.3,25.532395061728486,0.087745401,0.088221075,0.088221075,2
412,13053,6.8,6.4,30.8,27.3,25.532395061728486,0.08364701,0.0,0.0,1
413,13055,11.1,11.0,27.4,34.0,25.532395061728486,0.038619,0.0,0.0,2
414,13057,7.2,8.7,24.5,26.9,25.532395061728486,0.131931094,0.112561422,0.112561422,1
415,13059,8.2,8.3,26.9,25.3,25.532395061728486,0.119818902,0.14883659400000002,0.14883659400000002,1
416,13061,15.9,17.2,33.4,29.8,25.532395061728486,0.0,0.0,0.0,3
417,13063,11.9,11.6,33.7,38.0,25.532395061728486,0.023071,0.0112132,0.0112132,2
418,13065,11.6,12.9,29.9,29.6,25.532395061728486,0.0,0.0,0.0,2
419,13067,8.9,8.5,24.2,22.9,25.532395061728486,0.109524867,0.113546043,0.113546043,1
420,13069,11.9,11.5,29.8,34.8,25.532395061728486,0.0475184,0.163509378,0.163509378,2
421,13071,11.2,12.8,31.6,35.2,25.532395061728486,0.088589653,0.021691,0.021691,2
422,13073,9.7,10.4,27.1,30.3,25.532395061728486,0.090871541,0.100533546,0.100533546,2
423,13075,12.3,12.2,31.4,31.4,25.532395061728486,0.0,0.0580923,0.0580923,2
424,13077,10.3,10.6,28.4,26.8,25.532395061728486,0.08764870400000001,0.051633500000000006,0.051633500000000006,2
425,13079,11.6,13.1,30.0,27.3,25.532395061728486,0.0,0.0,0.0,2
426,13081,12.0,14.2,31.6,31.1,25.532395061728486,0.128325776,0.0436034,0.0436034,2
427,13083,11.1,12.2,26.4,32.3,25.532395061728486,0.06003480000000001,0.0610165,0.0610165,2
428,13085,9.9,10.5,26.8,27.7,25.532395061728486,0.134378499,0.130679096,0.130679096,2
429,13087,12.2,12.1,31.6,30.0,25.532395061728486,0.142561836,0.110213079,0.110213079,2
430,13089,10.1,10.0,26.7,27.3,25.532395061728486,0.079634204,0.102470225,0.102470225,1
431,13091,12.9,13.5,32.0,28.5,25.532395061728486,0.0461702,0.0476735,0.0476735,2
432,13093,13.4,14.8,33.3,34.7,25.532395061728486,0.0,0.0,0.0,2
433,13095,14.2,12.4,32.6,34.4,25.532395061728486,0.073927002,0.064930146,0.064930146,2
434,13097,10.3,12.0,29.4,32.3,25.532395061728486,0.0533163,0.050441,0.050441,2
435,13099,13.9,15.6,30.6,31.5,25.532395061728486,0.090081975,0.095319798,0.095319798,2
436,13101,9.0,10.9,28.7,28.3,25.532395061728486,0.0,0.0,0.0,2
437,13103,9.7,13.5,31.4,35.2,25.532395061728486,0.0,0.0,0.0,2
438,13105,12.7,13.0,31.7,31.1,25.532395061728486,0.0,0.0514456,0.0514456,2
439,13107,12.5,11.6,31.8,36.3,25.532395061728486,0.0,0.0439464,0.0439464,2
440,13109,12.0,13.4,30.2,33.5,25.532395061728486,0.0,0.0,0.0,2
441,13111,10.8,12.2,26.3,25.9,25.532395061728486,0.0,0.0420999,0.0420999,2
442,13113,12.6,12.9,25.4,31.1,25.532395061728486,0.066355114,0.136781441,0.136781441,2
443,13115,10.5,13.6,30.6,31.0,25.532395061728486,0.093377463,0.062459,0.062459,2
444,13117,8.2,10.8,24.4,29.4,25.532395061728486,0.156983133,0.127262582,0.127262582,2
445,13119,10.6,12.4,27.1,29.5,25.532395061728486,0.090285302,0.0449156,0.0449156,2
446,13121,8.7,8.7,23.5,23.9,25.532395061728486,0.129208811,0.153565274,0.153565274,1
447,13123,10.2,12.4,26.9,29.7,25.532395061728486,0.0354937,0.069374588,0.069374588,2
448,13125,11.5,11.8,27.1,28.6,25.532395061728486,0.0,0.0,0.0,2
449,13127,11.1,11.5,28.4,26.2,25.532395061728486,0.139335748,0.09735321,0.09735321,2
450,13129,9.0,10.2,28.8,29.3,25.532395061728486,0.0546001,0.0535265,0.0535265,2
451,13131,12.3,12.1,31.4,33.0,25.532395061728486,0.120515808,0.078867463,0.078867463,2
452,13133,13.9,15.4,30.9,29.7,25.532395061728486,0.0,0.0,0.0,2
453,13135,8.6,8.3,26.3,29.5,25.532395061728486,0.109258599,0.082011842,0.082011842,1
454,13137,10.0,11.4,27.5,31.7,25.532395061728486,0.046569,0.0228561,0.0228561,2
455,13139,9.9,10.9,27.2,25.7,25.532395061728486,0.039215,0.078632425,0.078632425,2
456,13141,14.2,15.8,35.2,31.2,25.532395061728486,0.0,0.0,0.0,2
457,13143,10.8,11.2,27.8,27.3,25.532395061728486,0.104260791,0.0,0.0,2
458,13145,11.4,13.2,29.7,28.4,25.532395061728486,0.06350416,0.0608347,0.0608347,2
459,13147,11.5,13.5,28.3,29.9,25.532395061728486,0.11948383,0.039405800000000005,0.039405800000000005,2
460,13149,10.7,12.0,28.0,30.2,25.532395061728486,0.0,0.0,0.0,2
461,13151,9.7,13.5,28.7,33.1,25.532395061728486,0.065123083,0.065460632,0.065460632,2
462,13153,11.9,13.2,29.6,31.0,25.532395061728486,0.06549455700000001,0.073770547,0.073770547,2
463,13155,11.6,12.4,31.5,29.2,25.532395061728486,0.0,0.109841828,0.109841828,2
464,13157,10.6,11.2,26.9,27.4,25.532395061728486,0.066608939,0.048488800000000006,0.048488800000000006,2
465,13159,11.5,12.6,29.7,29.3,25.532395061728486,0.072243895,0.0,0.0,2
466,13161,12.0,12.8,29.2,30.0,25.532395061728486,0.0,0.0,0.0,2
467,13163,14.4,16.7,35.1,35.3,25.532395061728486,0.0,0.0,0.0,2
468,13165,13.6,12.1,32.3,29.9,25.532395061728486,0.0,0.0,0.0,2
469,13167,12.2,12.7,32.6,34.0,25.532395061728486,0.0,0.0,0.0,2
470,13169,11.8,12.4,29.1,33.5,25.532395061728486,0.139324277,0.069475805,0.069475805,2
471,13171,12.1,11.7,29.8,30.6,25.532395061728486,0.109691219,0.054923900000000005,0.054923900000000005,2
472,13173,10.6,11.4,29.9,33.2,25.532395061728486,0.0,0.0,0.0,2
473,13175,12.3,14.4,32.7,36.2,25.532395061728486,0.061727099999999986,0.083592819,0.083592819,2
474,13177,9.7,10.7,28.2,31.2,25.532395061728486,0.07060651,0.0,0.0,2
475,13179,10.8,10.4,31.0,34.9,25.532395061728486,0.0298236,0.0306758,0.0306758,2
476,13181,13.1,14.1,30.5,29.0,25.532395061728486,0.123869689,0.0,0.0,2
477,13183,10.0,9.8,30.1,31.4,25.532395061728486,0.0,0.0,0.0,1
478,13185,11.1,11.6,32.1,31.3,25.532395061728486,0.08365634,0.079279089,0.079279089,2
479,13187,8.8,10.8,26.8,30.7,25.532395061728486,0.06728795900000001,0.064151912,0.064151912,2
480,13189,12.3,17.4,29.7,33.4,25.532395061728486,0.0457959,0.0,0.0,3
481,13191,13.5,15.2,29.1,30.9,25.532395061728486,0.0,0.0,0.0,2
482,13193,14.2,13.5,32.6,36.4,25.532395061728486,0.0,0.0,0.0,2
483,13195,11.4,13.3,29.1,31.9,25.532395061728486,0.07140816900000001,0.0,0.0,2
484,13197,12.0,14.0,30.2,32.9,25.532395061728486,0.0,0.0,0.0,2
485,13199,13.4,14.8,30.3,34.6,25.532395061728486,0.0,0.0,0.0,2
486,13201,13.1,13.3,30.2,30.3,25.532395061728486,0.0,0.0,0.0,2
487,13205,11.9,14.4,31.9,33.6,25.532395061728486,0.0,0.08783101300000001,0.08783101300000001,2
488,13207,11.3,14.5,29.5,31.9,25.532395061728486,0.076239851,0.11090163,0.11090163,2
489,13209,10.5,13.4,30.3,36.2,25.532395061728486,0.0,0.0,0.0,2
490,13211,12.2,11.6,28.3,26.5,25.532395061728486,0.0558005,0.111383382,0.111383382,2
491,13213,10.6,12.7,28.8,32.5,25.532395061728486,0.0,0.0,0.0,2
492,13215,12.8,13.4,31.4,28.8,25.532395061728486,0.084747558,0.064712998,0.064712998,2
493,13217,10.6,10.4,32.2,32.9,25.532395061728486,0.070356001,0.0482276,0.0482276,2
494,13219,9.7,9.3,28.2,28.8,25.532395061728486,0.123510159,0.113982846,0.113982846,1
495,13221,10.6,13.0,29.0,30.1,25.532395061728486,0.067640693,0.06815238900000001,0.06815238900000001,2
496,13223,10.2,11.0,27.3,28.6,25.532395061728486,0.092355127,0.09396793,0.09396793,2
497,13225,11.9,13.6,30.2,34.4,25.532395061728486,0.036398,0.111433029,0.111433029,2
498,13227,9.4,14.2,25.1,26.7,25.532395061728486,0.067700223,0.100010001,0.100010001,2
499,13229,12.0,11.3,29.0,28.5,25.532395061728486,0.0538677,0.0,0.0,2
500,13231,10.2,11.7,28.4,26.2,25.532395061728486,0.112860448,0.0562303,0.0562303,2
501,13233,11.5,10.4,28.0,34.5,25.532395061728486,0.072488281,0.097245521,0.097245521,2
502,13235,12.7,13.6,30.6,31.7,25.532395061728486,0.0,0.0,0.0,2
503,13237,13.2,12.8,29.2,30.0,25.532395061728486,0.0472166,0.188750472,0.188750472,2
504,13239,13.7,16.9,32.0,34.0,25.532395061728486,0.0,0.0,0.0,3
505,13241,11.9,13.0,25.8,29.4,25.532395061728486,0.061368499999999986,0.0,0.0,2
506,13243,14.8,16.7,33.7,33.7,25.532395061728486,0.0,0.0,0.0,2
507,13245,12.3,13.5,33.3,34.1,25.532395061728486,0.0604568,0.0496603,0.0496603,2
508,13247,11.2,13.1,30.3,36.0,25.532395061728486,0.082717873,0.07976844400000001,0.07976844400000001,2
509,13249,11.3,12.6,30.0,30.4,25.532395061728486,0.0,0.0,0.0,2
510,13251,13.6,13.6,31.1,33.0,25.532395061728486,0.0,0.0,0.0,2
511,13253,13.5,14.2,30.4,30.7,25.532395061728486,0.0,0.0,0.0,2
512,13255,11.8,12.9,31.7,32.4,25.532395061728486,0.077960552,0.12502344199999998,0.12502344199999998,2
513,13257,12.9,12.6,32.6,30.1,25.532395061728486,0.115079213,0.078492936,0.078492936,2
514,13259,16.8,13.7,33.3,34.2,25.532395061728486,0.0,0.0,0.0,2
515,13261,13.2,13.8,30.3,32.7,25.532395061728486,0.0305586,0.0320184,0.0320184,2
516,13263,14.9,16.3,33.3,33.3,25.532395061728486,0.145496872,0.0,0.0,2
517,13265,16.2,16.2,32.2,31.4,25.532395061728486,0.0,0.0,0.0,2
518,13267,11.6,10.2,30.7,33.1,25.532395061728486,0.0,0.0,0.0,2
519,13269,14.0,14.5,31.7,28.8,25.532395061728486,0.0,0.0,0.0,2
520,13271,11.6,12.3,30.0,30.9,25.532395061728486,0.0,0.0,0.0,2
521,13273,13.9,14.9,34.5,31.6,25.532395061728486,0.0,0.0,0.0,2
522,13275,13.2,14.0,31.4,34.0,25.532395061728486,0.156638099,0.111212438,0.111212438,2
523,13277,12.0,13.2,34.1,34.0,25.532395061728486,0.150950991,0.12283805,0.12283805,2
524,13279,12.7,13.6,29.7,31.5,25.532395061728486,0.0,0.0366542,0.0366542,2
525,13281,12.3,12.9,26.1,27.4,25.532395061728486,0.0,0.0,0.0,2
526,13283,11.9,12.3,31.2,32.9,25.532395061728486,0.0,0.0,0.0,2
527,13285,12.5,12.6,31.4,30.0,25.532395061728486,0.0451658,0.08636946,0.08636946,2
528,13287,13.4,14.3,31.8,34.6,25.532395061728486,0.0,0.0,0.0,2
529,13289,13.3,14.5,31.2,32.8,25.532395061728486,0.0,0.0,0.0,2
530,13291,13.5,15.9,27.2,27.2,25.532395061728486,0.093729497,0.0,0.0,2
531,13293,12.5,11.9,29.9,32.0,25.532395061728486,0.0365497,0.0,0.0,2
532,13295,12.2,12.4,29.6,32.1,25.532395061728486,0.07287355,0.0293178,0.0293178,2
533,13297,10.4,11.6,27.5,34.4,25.532395061728486,0.0359915,0.0342407,0.0342407,2
534,13299,12.4,12.3,29.2,35.5,25.532395061728486,0.16673614,0.112628467,0.112628467,2
535,13301,14.7,15.8,31.8,32.0,25.532395061728486,0.0,0.0,0.0,2
536,13303,13.3,13.0,32.1,32.2,25.532395061728486,0.0,0.0,0.0,2
537,13305,10.5,13.1,30.2,31.8,25.532395061728486,0.06663113,0.0333901,0.0333901,2
538,13307,13.4,14.6,31.6,32.1,25.532395061728486,0.0,0.0,0.0,2
539,13309,11.2,12.1,31.4,31.9,25.532395061728486,0.0,0.0,0.0,2
540,13311,10.3,12.6,27.0,28.6,25.532395061728486,0.074214257,0.0,0.0,2
541,13313,10.5,13.2,29.0,33.5,25.532395061728486,0.079200863,0.0386317,0.0386317,2
542,13315,12.0,11.4,32.2,31.5,25.532395061728486,0.0,0.0,0.0,2
543,13317,14.8,15.5,30.3,32.9,25.532395061728486,0.0,0.100603622,0.100603622,2
544,13319,13.1,14.8,31.4,34.5,25.532395061728486,0.0,0.0,0.0,2
545,13321,11.8,13.9,30.3,36.7,25.532395061728486,0.091747328,0.143266476,0.143266476,2
546,15001,7.2,8.1,22.2,22.7,20.3,0.070794918,0.0566456,0.0566456,1
547,15003,8.4,8.4,20.8,22.3,20.3,0.0551328,0.0514223,0.0514223,1
548,15005,11.5,11.3,23.6,21.5,20.3,0.0,0.0,0.0,2
549,15007,8.3,8.3,20.5,20.6,20.3,0.0601341,0.070947144,0.070947144,1
550,15009,7.6,7.7,22.9,22.4,20.3,0.097847358,0.08587956,0.08587956,1
551,16001,7.1,7.5,22.0,25.4,29.599999999999994,0.108086686,0.112613669,0.112613669,1
552,16003,8.8,11.6,29.4,27.6,29.599999999999994,0.0,0.0,0.0,2
553,16005,8.6,10.0,29.2,28.1,29.599999999999994,0.0487841,0.083986226,0.083986226,1
554,16007,8.3,8.9,23.2,28.7,29.599999999999994,0.0,0.0,0.0,1
555,16009,8.5,9.4,27.2,30.1,29.599999999999994,0.0,0.0,0.0,1
556,16011,10.8,9.9,29.6,33.3,29.599999999999994,0.0443587,0.088360688,0.088360688,1
557,16013,5.3,6.6,15.4,19.2,29.599999999999994,0.4168596570000001,0.372404804,0.372404804,1
558,16015,8.8,9.6,28.9,22.4,29.599999999999994,0.141823855,0.146541618,0.146541618,1
559,16017,7.8,7.6,21.7,24.7,29.599999999999994,0.196035188,0.144282794,0.144282794,1
560,16019,8.5,8.5,25.9,29.4,29.599999999999994,0.06795061,0.0276185,0.0276185,1
561,16021,8.1,11.0,25.2,27.3,29.599999999999994,0.27728995300000003,0.091082977,0.091082977,2
562,16023,9.9,9.5,27.2,28.5,29.599999999999994,0.0,0.0,0.0,1
563,16025,8.1,9.4,25.2,25.7,29.599999999999994,0.0,0.0,0.0,1
564,16027,8.3,9.5,29.5,33.4,29.599999999999994,0.0320244,0.0443038,0.0443038,1
565,16029,8.4,10.5,24.3,27.5,29.599999999999994,0.0,0.0,0.0,2
566,16031,9.9,9.0,29.9,30.5,29.599999999999994,0.088983805,0.084961767,0.084961767,1
567,16033,8.6,8.5,26.9,31.4,29.599999999999994,0.0,0.0,0.0,1
568,16035,10.1,11.1,27.0,30.6,29.599999999999994,0.0,0.0,0.0,2
569,16037,8.6,9.4,25.8,26.3,29.599999999999994,0.0,0.0,0.0,1
570,16039,8.3,8.6,29.5,29.8,29.599999999999994,0.112069932,0.076645972,0.076645972,1
571,16041,7.8,7.9,29.0,30.7,29.599999999999994,0.0,0.0,0.0,1
572,16043,7.8,9.0,21.5,28.9,29.599999999999994,0.075912852,0.077718194,0.077718194,1
573,16045,8.5,9.9,29.5,28.5,29.599999999999994,0.17847581699999998,0.118581762,0.118581762,1
574,16047,8.6,9.8,27.5,30.0,29.599999999999994,0.0,0.06638343099999999,0.06638343099999999,1
575,16049,10.1,9.5,29.3,25.7,29.599999999999994,0.123931094,0.123342584,0.123342584,1
576,16051,7.9,8.8,27.8,32.7,29.599999999999994,0.0388048,0.0,0.0,1
577,16053,8.9,7.7,27.7,33.3,29.599999999999994,0.0453741,0.0,0.0,1
578,16055,8.0,9.6,24.5,25.0,29.599999999999994,0.16738594099999998,0.115390359,0.115390359,1
579,16057,6.7,6.4,24.0,24.3,29.599999999999994,0.108286635,0.104136836,0.104136836,1
