FIPS,GROCPTH09,GROCPTH14,SUPERCPTH09,SUPERCPTH14,CONVSPTH09,CONVSPTH14,SPECSPTH09,SPECSPTH14,SNAPSPTH12,SNAPSPTH16,WICSPTH08,WICSPTH12
5031,0.19899038600000002,0.19508769199999998,0.031419499999999996,0.0487719,0.29324898899999996,0.380420999,0.031419499999999996,0.0195088,0.860613960328203,0.9251822805940071,0.16056689999999998,0.1704517
5033,0.129880672,0.129665948,0.0324702,0.0324165,0.43834726799999996,0.42141433100000003,0.0324702,0.064832974,0.6120922523918683,0.658454719193152,0.13427999999999998,0.1452878
5035,0.215986962,0.18164204399999997,0.019635200000000002,0.0201824,0.45160910299999996,0.585291031,0.039270400000000004,0.0201824,1.2578050552101447,1.37266849463458,0.2663572,0.25989090000000004
5037,0.222580825,0.17414523699999998,0.0556452,0.05804840000000001,0.27822603100000004,0.7546293609999999,0.0,0.0,0.9896510773058871,1.1690242804875701,0.2671225,0.226206
5039,0.244259893,0.386847195,0.0,0.0,0.854909624,1.0315925209999999,0.0,0.25789813,1.1268311005383749,1.33886731824876,0.3700505,0.1252035
5041,0.457735734,0.32615786,0.0,0.0,0.76289289,0.652315721,0.0,0.0,1.4680483592400695,1.52267879196138,0.29677990000000004,0.23913910000000002
5043,0.108137334,0.10739985,0.054068700000000004,0.0536999,0.594755339,0.644399098,0.0,0.0536999,0.7958526738871401,1.01871213339767,0.10722709999999999,0.10670650000000001
5045,0.099266332,0.082803392,0.0180484,0.024841,0.38804111399999996,0.389175941,0.0090242,0.024841,0.480888035224873,0.5686141359928659,0.07456499999999999,0.0842432
5047,0.11022320199999999,0.11232799800000001,0.0,0.056164,0.44089280799999997,0.561639989,0.0551116,0.056164,0.7065669160432252,0.997579333560271,0.16603020000000002,0.055416999999999994
5049,0.081759464,0.082474227,0.0,0.0,0.40879731799999997,0.49484536100000004,0.0,0.0,0.649456080532554,0.7836344139239458,0.0851064,0.081182
5051,0.187813022,0.174677873,0.041736199999999994,0.0411007,0.5112687810000001,0.503483282,0.073038397,0.082201352,0.7206519234010643,0.8908084300228091,0.122825,0.12383519999999999
5053,0.169004563,0.11022927699999999,0.05633490000000001,0.05511459999999999,0.450678835,0.606261023,0.0,0.0,0.5513547574039068,0.617557054898057,0.1127142,0.11119760000000001
5055,0.095870383,0.11443218699999999,0.0239676,0.0228864,0.40744912899999997,0.366183,0.0239676,0.0228864,0.6815250716277058,0.878215764533537,0.0984785,0.092672
5057,0.35374751299999996,0.134366462,0.044218400000000005,0.044788800000000004,0.6632765860000001,0.7166211309999999,0.08843687800000001,0.0,0.7300466335910846,0.830526986438518,0.2176847,0.1787869
5059,0.213434156,0.17981299399999998,0.0304906,0.0299688,0.5488306860000001,0.419563654,0.0304906,0.0299688,0.8509512686909825,0.8439703561654781,0.1567103,0.1497275
5061,0.363874536,0.074074074,0.072774907,0.074074074,0.800523979,0.814814815,0.0,0.0,0.8130081300813009,1.3269043881288798,0.3495281,0.2912268
5063,0.13789679800000001,0.162342055,0.027579400000000004,0.027056999999999998,0.330952315,0.568197191,0.027579400000000004,0.054113999999999995,0.8867882061670044,0.809388004017793,0.2608091,0.1350439
5065,0.292419036,0.29660388600000004,0.0,0.0,0.511733314,0.667358742,0.0,0.0,1.32353668794221,1.2221146926722701,0.3054834,0.29686809999999997
5067,0.22290331600000002,0.17109615600000003,0.0,0.0,0.445806631,0.6843846240000001,0.055725800000000006,0.0,1.1837121212121209,1.2387975920871799,0.23793939999999997,0.28409090000000004
5069,0.192903715,0.235141154,0.0128602,0.013831799999999998,0.46296891700000004,0.5394414710000001,0.102881982,0.0276637,1.1442260080564215,1.21757883912249,0.1516741,0.1204448
5071,0.039410400000000005,0.076908287,0.039410400000000005,0.076908287,0.512335461,0.422995578,0.0,0.0,0.7335624107177329,0.865933170334149,0.0803988,0.07721710000000001
5073,0.39195192100000004,0.281254395,0.0,0.0,0.9145544809999999,0.984390381,0.26130128,0.281254395,1.544246005102726,1.20490725865342,0.3911853,0.1342823
5075,0.288417167,0.236253027,0.0,0.0,0.576834333,0.649695824,0.1730503,0.059063300000000006,1.3127988086840665,1.0656309132556498,0.4122983,0.2939102
5077,0.09562057800000001,0.101419878,0.0,0.0,0.09562057800000001,0.0,0.0,0.0,1.1175280605586009,1.39634801288937,0.0938086,0.09788569999999999
